game_id,eventnum,eventmsgtype,eventmsgactiontype,period,wctimestring,pctimestring,homedescription,neutraldescription,visitordescription,score,scoremargin,person1type,player1_id,player1_name,player1_team_id,player1_team_city,player1_team_nickname,player1_team_abbreviation,person2type,player2_id,player2_name,player2_team_id,player2_team_city,player2_team_nickname,player2_team_abbreviation,person3type,player3_id,player3_name,player3_team_id,player3_team_city,player3_team_nickname,player3_team_abbreviation,video_available_flag,home_team_abbrev,away_team_abbrev,home_team_id,away_team_id,game_date,season,event_team,event_type_de,shot_type_de,shot_made,is_block,shot_type,seconds_elapsed,event_length,is_three,points_made,is_o_rebound,is_d_rebound,is_turnover,is_steal,foul_type,is_putback,home_player_1,home_player_1_id,home_player_2,home_player_2_id,home_player_3,home_player_3_id,home_player_4,home_player_4_id,home_player_5,home_player_5_id,away_player_1,away_player_1_id,away_player_2,away_player_2_id,away_player_3,away_player_3_id,away_player_4,away_player_4_id,away_player_5,away_player_5_id
0021800002,213,6,4,2,11:33 PM,10:19,Thompson OFF.Foul (P2) (G.Petraitis),,,,,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,5,203518,Alex Abrines,1610612760.0,Oklahoma City,Thunder,OKC,1,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,foul,,,0,,821,9.0,0,0,0,0,0,0,offensive,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,215,5,37,2,11:33 PM,10:19,Thompson Offensive Foul Turnover (P2.T8),,,,,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,turnover,,,0,,821,0.0,0,0,0,0,1,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,216,1,1,2,11:33 PM,10:01,,,Diallo 20' Jump Shot (2 PTS) (Noel 1 AST),29 - 37,8,5.0,1628977,Hamidou Diallo,1610612760.0,Oklahoma City,Thunder,OKC,5,203457,Nerlens Noel,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,shot,,1.0,0,Jump Shot,839,18.0,0,2,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,218,2,1,2,11:33 PM,9:47,MISS Thompson 27' 3PT Jump Shot,,,,,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,missed_shot,,0.0,0,Jump Shot,853,14.0,1,0,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,219,4,0,2,11:33 PM,9:40,,,Noel REBOUND (Off:1 Def:3),,,5.0,203457,Nerlens Noel,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,rebound,,,0,,860,7.0,0,0,0,1,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,220,5,2,2,11:33 PM,9:38,Green STEAL (1 STL),,Felton Lost Ball Turnover (P1.T6),,,5.0,101109,Raymond Felton,1610612760.0,Oklahoma City,Thunder,OKC,4,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,turnover,,,0,,862,2.0,0,0,0,0,1,1,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,222,2,1,2,11:33 PM,9:33,MISS Thompson 28' 3PT Jump Shot,,,,,4.0,202691,Klay Thompson,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,missed_shot,,0.0,0,Jump Shot,867,5.0,1,0,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,223,4,0,2,11:33 PM,9:30,,,Felton REBOUND (Off:0 Def:1),,,5.0,101109,Raymond Felton,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,rebound,,,0,,870,3.0,0,0,0,1,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,224,2,3,2,11:34 PM,9:22,,,MISS Noel 8' Hook Shot,,,5.0,203457,Nerlens Noel,1610612760.0,Oklahoma City,Thunder,OKC,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,OKC,missed_shot,,0.0,0,Hook Shot,878,8.0,0,0,0,0,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
0021800002,225,4,0,2,11:34 PM,9:17,Green REBOUND (Off:0 Def:7),,,,,4.0,203110,Draymond Green,1610612744.0,Golden State,Warriors,GSW,0,0,,,,,,0,0,,,,,,1,GSW,OKC,1610612744,1610612760,2018-10-16,2019,GSW,rebound,,,0,,883,5.0,0,0,0,1,0,0,,0,Draymond Green,203110,Klay Thompson,202691,Andre Iguodala,2738,Quinn Cook,1626188,Shaun Livingston,2733,Jerami Grant,203924,Alex Abrines,203518,Raymond Felton,101109,Nerlens Noel,203457,Hamidou Diallo,1628977
